4502633318-40,Invoice Receipt,20181107 09:50:54,USER 279,,
4502633318-40,Invoice Receipt,20181204 08:47:01,USER 279,,
4502633318-40,Invoice Receipt,20181227 14:32:27,USER 279,,
4502633318-40,Invoice Receipt,20181227 15:04:09,USER 279,,
4502633318-40,Invoice Reversal/Credit,20181227 14:27:36,USER 279,,
4502633318-40,Invoice Reversal/Credit,20181227 14:59:29,USER 279,,
4502633318-40,Parked Invoice,20180306 12:57:55,USER 80,,
4502633318-40,Parked Invoice,20180402 10:02:53,USER 80,,
4502633318-40,Parked Invoice,20180518 02:46:58,USER 80,,
4502633318-40,Parked Invoice,20180619 02:00:42,USER 515,,
4502633318-40,Parked Invoice,20180716 09:14:30,USER 279,,
4502633318-40,Parked Invoice,20180821 09:43:10,USER 515,,
4502633318-40,Parked Invoice,20180914 01:41:57,USER 279,,
4502633318-40,Parked Invoice,20181008 09:37:57,USER 464,,
4502633343-20,Invoice Receipt,20171222 16:51:36,E-USER,,
4502633363-70,Invoice Receipt,20180103 08:13:14,USER 114,,
4502633363-70,Parked Invoice,20171227 03:49:33,USER 65,,
4502633406-20,Invoice Receipt,20180105 02:45:53,USER 72,,
4502633416-20,Invoice Receipt,20180111 04:02:25,E-USER,,
4502633416-20,Parked Invoice,20180106 02:52:44,USER 114,,
4502633416-20,Parked Invoice,20180109 04:07:36,E-USER,,
4502633416-20,Parked Invoice,20180110 04:05:47,E-USER,,
4502634190-10,Invoice Receipt,20180121 11:44:30,USER 483,,
4502634190-10,Invoice Receipt,20180216 07:19:12,USER 483,,
4502634190-10,Invoice Reversal/Credit,20180202 12:59:10,USER 253,,
4502634190-10,Parked Invoice,20180121 11:33:42,USER 483,,
4502634190-10,Parked Invoice,20180209 10:18:06,USER 253,,
4502634829-10,Invoice Receipt,20180119 10:49:23,USER 107,,
4502634829-10,Parked Invoice,20180108 04:02:10,E-USER,,
4502634829-10,Parked Invoice,20180110 10:47:07,USER 79,,
4502635862-10,Invoice Receipt,20180105 12:05:20,USER 65,,
4502635862-100,Invoice Receipt,20180105 12:05:20,USER 65,,
4502635862-40,Invoice Receipt,20180105 12:05:20,USER 65,,
4502635989-10,Invoice Receipt,20180103 04:02:37,E-USER,,
4502636069-20,Invoice Receipt,20180104 04:06:15,USER 118,,
4502636069-30,Invoice Receipt,20180104 04:06:15,USER 118,,
4502636087-20,Invoice Receipt,20180108 15:28:39,USER 89,,
4502636087-30,Invoice Receipt,20180108 15:28:39,USER 89,,
4502636152-10,Invoice Receipt,20180216 07:19:12,USER 483,,
4502636152-10,Parked Invoice,20180121 11:33:42,USER 483,,
4502636152-10,Parked Invoice,20180209 10:18:06,USER 253,,
4502636496-40,Invoice Receipt,20180109 09:00:36,USER 114,,
4502636496-40,Parked Invoice,20180106 06:05:40,E-USER,,
4502636496-40,Parked Invoice,20180106 10:13:46,USER 71,,
4502636505-310,Invoice Receipt,20180119 12:30:05,USER 71,,
4502636505-310,Parked Invoice,20180110 04:00:58,E-USER,,
4502636505-310,Parked Invoice,20180111 04:04:24,E-USER,,
4502636505-310,Parked Invoice,20180112 01:15:26,USER 65,,
4502636505-310,Parked Invoice,20180115 04:00:26,E-USER,,
4502636505-310,Parked Invoice,20180115 07:19:11,USER 118,,
4502636505-310,Parked Invoice,20180117 04:02:03,E-USER,,
4502636505-310,Parked Invoice,20180118 04:03:31,E-USER,,
4502636505-310,Parked Invoice,20180118 06:05:51,USER 79,,
4502636505-310,Parked Invoice,20180119 04:03:19,E-USER,,
4700047041-10,Invoice Receipt,20180205 10:22:34,USER 514,,
4700047041-10,Parked Invoice,20180131 11:00:49,USER 105,,
4502469217-10,Vendor Confirmation from EKES,20170124 07:38:32,USER 350,,
4502472766-20,Vendor Confirmation from EKES,20170127 15:38:06,USER 350,,
4502489180-20,Vendor Confirmation from EKES,20170228 08:16:36,USER 350,,
4502498354-40,Vendor Confirmation from EKES,20170316 08:22:25,USER 350,,
4502505616-10,Vendor Confirmation from EKES,20170327 07:52:27,USER 350,,
4502508902-20,Vendor Confirmation from EKES,20170331 14:15:27,USER 350,,
4502528773-70,Vendor Confirmation from EKES,20170511 08:19:10,USER 350,,
4502531730-80,Vendor Confirmation from EKES,20170517 15:59:00,USER 350,,
4502558714-10,Vendor Confirmation from EKES,20170712 08:39:16,USER 350,,
4502566509-10,Vendor Confirmation from EKES,20170801 15:27:20,USER 350,,
4502579157-80,Vendor Confirmation from EKES,20170908 11:23:21,USER 350,,
4502580549-40,Vendor Confirmation from EKES,20170905 10:13:14,USER 350,,
4502585478-30,Vendor Confirmation from EKES,20170914 15:14:28,USER 350,,
4502602520-30,Vendor Confirmation from EKES,20171018 16:05:30,USER 350,,
4502603186-80,Vendor Confirmation from EKES,20171023 10:27:43,USER 350,,
4502609882-40,Vendor Confirmation from EKES,20171103 07:35:39,USER 350,,
4502617547-80,Vendor Confirmation from EKES,20171117 13:36:37,USER 350,,
4502621244-10,Vendor Confirmation from EKES,20171201 13:38:24,USER 350,,
4502622705-10,Vendor Confirmation from EKES,20171129 09:50:11,USER 350,,
4502628189-10,Vendor Confirmation from EKES,20171211 08:03:02,USER 350,,
4502630962-20,Vendor Confirmation from EKES,20171215 08:59:17,USER 350,,
4502631500-10,Vendor Confirmation from EKES,20171215 15:42:51,USER 350,,
4502631500-100,Vendor Confirmation from EKES,20171215 15:48:00,USER 350,,
4502631500-90,Vendor Confirmation from EKES,20171215 15:47:32,USER 350,,
4502459481-120,Change - Net Price,20170102 09:07:34,USER 518,       39.36,      244.75
4502459481-120,Change - Net Value,20170102 09:07:34,USER 518,        196.80,        244.75
4502459481-130,Change - Net Price,20170102 09:07:34,USER 518,        0.33,       28.50
4502459481-130,Change - Net Value,20170102 09:07:34,USER 518,          3.30,        285.00
4502459481-80,Change EKPO - Item is statistical,20170102 06:42:00,USER 518,"",X
4502459481-80,PO item deleted - Del Ind=L or X,20170102 06:42:00,USER 518,"",L
4502460126-10,Change - Net Price,20170104 07:27:16,USER 25,     1995.00,     1828.00
4502460126-10,Change - Net Value,20170104 07:27:16,USER 25,       1995.00,       1828.00
4502460892-10,Change - Net Price,20170110 07:25:31,USER 167,        0.99,      130.93
4502460892-10,Change - Net Value,20170110 07:25:31,USER 167,          0.99,        130.93
4502460984-50,Change - Net Price,20170105 10:22:14,USER 2,        1.00,        4.37
4502460984-50,Change - Net Value,20170105 10:22:14,USER 2,         56.55,        296.55
4502461318-80,Change EKPO - Item is statistical,20170119 09:20:40,USER 14,"",X
4502461318-80,PO item deleted - Del Ind=L or X,20170119 09:20:40,USER 14,"",L
4502462086-100,Change - Net Price,20170110 09:46:52,USER 225,      866.45,      830.54
4502462086-100,Change - Net Value,20170110 09:46:52,USER 225,        866.45,        830.54
4502462106-40,Change - Net Price,20170109 15:17:34,USER 23,        2.27,        2.35
4502462106-40,Change - Net Value,20170109 15:17:34,USER 23,        227.00,        235.00
4502462360-10,Change - Net Price,20170109 14:14:33,USER 433,        7.92,       15.85
4502462360-10,Change - Net Value,20170109 14:14:33,USER 433,         79.20,        158.50
4502462410-30,Change - Net Price,20170109 15:06:14,USER 177,        1.00,      501.60
4502462410-30,Change - Net Value,20170109 15:06:14,USER 177,          1.00,        501.60
4502462496-10,Change - Net Price,20170110 11:23:10,USER 433,       43.43,       42.76
4502462496-10,Change - Net Value,20170110 11:23:10,USER 433,        347.44,        342.08
4502462682-50,Change - Net Price,20170110 10:14:53,USER 14,       25.07,       26.22
4502462682-50,Change - Net Value,20170110 10:14:53,USER 14,        752.10,        786.60
4502462764-20,Change EKPO - Item is statistical,20170309 14:09:16,USER 482,"",X
4502462764-20,PO item deleted - Del Ind=L or X,20170309 14:09:16,USER 482,"",L
4502463994-10,Change - Net Price,20170111 14:09:47,USER 167,        0.99,       31.75
4502463994-10,Change - Net Value,20170111 14:09:47,USER 167,         49.50,       1587.50
4502464675-20,Change - Net Price,20170126 09:56:38,USER 442,       82.00,       79.00
4502464675-20,Change - Net Value,20170126 09:56:38,USER 442,        164.00,        158.00
4502466620-40,Change - Net Price,20170116 16:02:22,USER 270,        7.48,        7.51
4502466620-40,Change - Net Value,20170116 16:02:22,USER 270,          1.87,          1.88
4502467008-40,Change - Net Price,20170119 08:30:15,USER 433,      552.16,      357.94
4502467008-40,Change - Net Price,20170131 13:23:25,USER 433,      357.94,      552.16
4502467008-40,Change - Net Price,20170322 07:19:03,USER 433,      552.16,      357.94
4502467008-40,Change - Net Value,20170119 08:30:15,USER 433,        552.16,        357.94
4502467008-40,Change - Net Value,20170131 13:23:25,USER 433,        357.94,        552.16
4502467008-40,Change - Net Value,20170322 07:19:03,USER 433,        552.16,        357.94
4502467537-40,Change EKPO - Item is statistical,20170118 06:15:02,USER 141,"",X
4502467537-40,PO item deleted - Del Ind=L or X,20170118 06:15:02,USER 141,"",L
4502467640-80,Change - Net Price,20170119 08:26:26,USER 12,       34.77,       10.56
4502467640-80,Change - Net Value,20170119 08:26:26,USER 12,       1668.96,        506.88
4502467925-10,Change - Net Value,20170125 13:54:03,USER 2,         60.60,         68.68
4502469078-20,Change - Net Price,20170120 13:46:38,USER 433,      200.00,      179.59
4502469078-20,Change - Net Value,20170120 13:46:38,USER 433,        200.00,        179.59
4502469078-30,Change - Net Price,20170120 13:46:38,USER 433,        2.00,        1.17
4502469078-30,Change - Net Value,20170120 13:46:38,USER 433,         30.00,         17.55
4502469158-70,Change - Net Price,20170120 13:58:55,USER 41,        0.01,        0.52
4502469158-70,Change - Net Value,20170120 13:58:55,USER 41,          2.00,        104.00
4502469217-10,Change - Net Price,20170124 07:38:32,USER 482,      500.99,       97.00
4502469217-10,Change - Net Value,20170124 07:38:32,USER 482,        500.99,         97.00
4502470623-90,Change - Net Price,20170124 12:56:06,USER 23,       57.35,       83.73
4502470623-90,Change - Net Value,20170124 12:56:06,USER 23,        286.75,        418.65
4502472243-10,Change - Net Price,20170131 10:37:29,USER 411,      665.00,      737.50
4502472243-10,Change - Net Value,20170131 10:37:29,USER 411,       1995.00,       2212.50
4502472337-30,Change - Net Price,20170127 14:09:44,USER 433,        2.78,        3.18
4502472337-30,Change - Net Value,20170127 14:09:44,USER 433,        139.00,        159.00
4502472666-70,Change - Net Price,20170127 08:50:05,USER 23,      281.07,      410.36
4502472666-70,Change - Net Value,20170127 08:50:05,USER 23,       2810.70,       4103.60
4502472766-20,Change - Net Price,20170127 15:40:36,USER 41,        7.28,        6.98
4502472766-20,Change - Net Value,20170127 15:40:36,USER 41,         36.40,         34.90
4502473359-30,Change EKPO - Item is statistical,20170130 06:22:25,USER 141,"",X
4502473359-30,PO item deleted - Del Ind=L or X,20170130 06:22:25,USER 141,"",L
4502473522-20,Change EKPO - Item is statistical,20170130 09:23:16,USER 501,"",X
4502473522-20,PO item deleted - Del Ind=L or X,20170130 09:23:16,USER 501,"",L
4502474332-60,Change - Net Price,20170202 09:57:03,USER 14,       37.00,       33.99
4502474332-60,Change - Net Value,20170202 09:57:03,USER 14,        370.00,        339.90
4502474864-70,Change - Net Price,20170201 14:31:47,USER 433,        0.01,       10.00
4502474864-70,Change - Net Value,20170201 14:31:47,USER 433,          0.25,        250.00
4502474864-70,Change EKPO - Item is statistical,20181218 15:04:52,USER 433,"",X
4502474864-70,PO item deleted - Del Ind=L or X,20181218 15:04:52,USER 433,"",L
4502475078-10,Change - Net Price,20170201 14:51:48,USER 270,        3.44,        3.55
4502475078-10,Change - Net Value,20170201 14:51:48,USER 270,         34.40,         35.50
4502476882-50,Change - Net Price,20170206 09:37:38,USER 14,        3.00,        4.92
4502476882-50,Change - Net Value,20170206 09:19:18,USER 14,         30.00,         60.00
4502476882-50,Change - Net Value,20170206 09:37:38,USER 14,         60.00,         98.40
4502477551-150,Change - Net Price,20170207 10:49:20,USER 23,       25.36,       37.28
4502477551-150,Change - Net Value,20170207 10:49:20,USER 23,         50.72,         74.56
4502478906-50,Change - Net Price,20170209 14:42:48,USER 433,      256.62,      206.92
4502478906-50,Change - Net Value,20170209 14:42:48,USER 433,        256.62,        206.92
4502479305-60,Change - Net Price,20170214 07:44:05,USER 410,        1.00,        2.18
4502479305-60,Change - Net Value,20170214 07:44:05,USER 410,         10.00,         21.80
4502479305-70,Change - Net Price,20170214 07:44:05,USER 410,       46.44,       48.47
4502479305-70,Change - Net Value,20170214 07:44:05,USER 410,         46.44,         48.47
4502479305-70,Change EKPO - Item is statistical,20180827 13:44:27,USER 410,"",X
4502479305-70,PO item deleted - Del Ind=L or X,20180827 13:44:27,USER 410,"",L
4502480494-10,Change - Net Price,20170210 13:36:54,USER 23,     2228.27,     2408.25
4502480494-10,Change - Net Value,20170210 13:36:54,USER 23,       4456.54,       4816.50
4502480942-120,Change - Net Price,20170210 15:21:19,USER 142,       59.00,       53.00
4502480942-120,Change - Net Value,20170210 15:21:19,USER 142,        295.00,        265.00
4502481453-40,Change - Net Price,20170213 09:11:28,USER 14,       26.11,       19.63
4502481453-40,Change - Net Price,20170227 10:01:50,USER 14,       19.63,       28.86
4502481453-40,Change - Net Value,20170213 09:11:28,USER 14,        261.10,        196.30
4502481453-40,Change - Net Value,20170227 10:01:50,USER 14,        196.30,        288.60
4502481453-80,Change - Net Price,20170213 09:11:28,USER 14,       77.15,      133.41
4502481453-80,Change - Net Price,20170227 10:01:50,USER 14,      133.41,      113.41
4502481453-80,Change - Net Value,20170213 09:11:28,USER 14,         77.15,        133.41
4502481453-80,Change - Net Value,20170227 10:01:50,USER 14,        133.41,        113.41
4502481524-20,Change - Net Price,20170213 15:20:18,USER 23,        7.57,        9.46
4502481524-20,Change - Net Value,20170213 15:20:18,USER 23,        757.00,        946.00
4502481524-70,Change - Net Price,20170213 15:20:18,USER 23,        0.39,        0.42
4502481524-70,Change - Net Value,20170213 15:20:18,USER 23,         39.00,         42.00
4502481594-10,Change - Net Price,20170213 15:41:20,USER 12,        0.01,        2.44
4502481594-10,Change - Net Value,20170213 15:41:20,USER 12,          2.40,        585.60
4502482788-290,Change EKPO - Item is statistical,20171206 11:09:41,USER 12,"",X
4502482788-290,PO item deleted - Del Ind=L or X,20171206 11:09:41,USER 12,"",L
4502483418-50,Change - Net Price,20170328 12:55:48,USER 433,      430.00,      869.00
4502483418-50,Change - Net Value,20170301 07:41:36,USER 433,        860.00,       1720.00
4502483418-50,Change - Net Value,20170328 12:55:48,USER 433,       1720.00,       3476.00
4502483937-10,Change - Net Price,20170217 07:27:17,USER 5,      150.00,      420.00
4502483937-10,Change - Net Value,20170217 07:27:17,USER 5,        150.00,        420.00
4502483946-150,Change - Net Price,20170217 11:03:45,USER 23,       59.89,      133.94
4502483946-150,Change - Net Value,20170217 11:03:45,USER 23,        718.68,       1607.28
4502484047-30,Change - Net Price,20170301 07:43:49,USER 243,       14.85,       29.70
4502484047-30,Change - Net Value,20170301 07:43:49,USER 243,         29.70,         59.40
4502485634-40,PO item deleted - Del Ind=L or X,20180104 22:03:57,USER 153,"",L
4502485643-20,Change - Net Price,20170221 14:44:15,USER 472,      101.62,      108.58
4502485643-20,Change - Net Value,20170221 14:44:15,USER 472,        101.62,        108.58
4502486565-10,Change EKPO - Item is statistical,20170221 13:42:27,USER 262,"",X
4502486565-10,PO item deleted - Del Ind=L or X,20170221 13:42:27,USER 262,"",L
4502486664-40,Change EKPO - Item is statistical,20170222 08:03:30,USER 56,"",X
4502486664-40,PO item deleted - Del Ind=L or X,20170222 08:03:30,USER 56,"",L
4502488153-50,Change EKPO - Indicator: GR-Based Invoice Verification,20170602 10:29:54,USER 5,X,""
4502488153-50,Change EKPO - Item is statistical,20170613 06:26:28,USER 188,"",X
4502488153-50,PO item deleted - Del Ind=L or X,20170613 06:26:28,USER 188,"",L
4502488373-10,Change - Net Price,20170224 09:55:37,USER 177,     1500.00,     1498.00
4502488373-10,Change - Net Value,20170224 09:55:37,USER 177,       1500.00,       1498.00
4502489195-90,Change - Net Value,20170227 08:39:50,USER 23,         94.60,        473.00
4502490069-10,Change EKPO - Item is statistical,20170227 11:56:35,USER 224,"",X
4502490069-10,PO item deleted - Del Ind=L or X,20170227 11:56:35,USER 224,"",L
4502490416-10,Change - Net Price,20170315 08:41:57,USER 446,       49.90,       85.25
4502490416-10,Change - Net Value,20170315 08:41:57,USER 446,         49.90,         85.25
4502490416-10,PO item deleted - Del Ind=L or X,20180104 22:04:16,USER 153,"",L
4502491394-30,Change EKPO - Item is statistical,20170301 06:20:52,USER 141,"",X
4502491394-30,PO item deleted - Del Ind=L or X,20170301 06:20:52,USER 141,"",L
4502491511-20,PO item deleted - Del Ind=L or X,20180104 22:04:25,USER 153,"",L
4502492669-10,Change - Net Price,20170306 09:28:34,USER 472,      258.00,      154.80
4502492669-10,Change - Net Value,20170306 09:28:34,USER 472,        258.00,        154.80
4502493107-30,Change - Net Price,20170307 08:08:07,USER 41,      786.50,      927.32
4502493107-30,Change - Net Value,20170307 08:08:07,USER 41,        786.50,        927.32
4502493292-10,PO item Blocked - Del Ind = S,20180215 10:19:38,USER 433,"",S
4502494850-10,Change - Net Price,20170309 10:24:50,USER 472,        4.86,        5.26
4502494850-10,Change - Net Value,20170309 10:24:50,USER 472,        243.00,        263.00
4502495761-80,Change EKPO - Item is statistical,20170308 16:13:26,USER 53,"",X
4502495761-80,PO item deleted - Del Ind=L or X,20170308 16:13:26,USER 53,"",L
4502495775-10,Change EKPO - Item is statistical,20170309 07:39:18,USER 234,"",X
4502495775-10,Change EKPO - Item is statistical,20170309 07:52:18,USER 234,X,""
4502495775-10,PO item deleted - Del Ind=L or X,20170309 07:39:18,USER 234,"",L
4502495775-10,PO item Deletion Ind removed,20170309 07:52:18,USER 234,L,""
4502497970-20,Change - Net Price,20170313 14:43:45,USER 23,     1726.98,     2137.00
4502497970-20,Change - Net Value,20170313 14:43:45,USER 23,       1726.98,       2137.00
4502498097-10,PO item deleted - Del Ind=L or X,20171221 11:44:40,USER 446,"",L
4502498354-40,Change - Net Price,20170316 08:24:01,USER 41,      483.44,      281.07
4502498354-40,Change - Net Price,20170320 15:19:55,USER 482,      281.07,      413.17
4502498354-40,Change - Net Value,20170316 08:24:01,USER 41,       2417.20,       1405.35
4502498354-40,Change - Net Value,20170320 15:19:55,USER 482,       1405.35,       2065.85
4502498434-10,Change - Net Price,20170324 08:02:19,USER 433,       22.75,       46.23
4502498434-10,Change - Net Value,20170324 08:02:19,USER 433,         45.50,         92.46
4502499738-50,Change - Net Price,20170316 08:58:22,USER 23,     1060.00,     1059.85
4502499738-50,Change - Net Value,20170316 08:58:22,USER 23,       1060.00,       1059.85
4502500141-90,Change - Net Price,20170317 08:31:23,USER 518,       35.70,       48.07
4502500141-90,Change - Net Value,20170317 08:31:23,USER 518,        357.00,        480.70
4502500514-10,Change - Net Price,20170327 15:12:21,USER 482,      334.00,      443.91
4502500514-10,Change - Net Value,20170327 15:12:21,USER 482,       1336.00,       1775.64
4502500592-20,Change EKPO - Item is statistical,20180215 10:18:38,USER 433,"",X
4502500592-20,PO item deleted - Del Ind=L or X,20180215 10:18:38,USER 433,"",L
4502500761-20,Change - Net Price,20170322 14:35:42,USER 270,        1.14,        1.22
4502500761-20,Change - Net Value,20170322 14:35:42,USER 270,         22.80,         24.40
4502502235-10,Change - Net Price,20170322 14:49:15,USER 270,      255.71,      282.98
4502502235-10,Change - Net Value,20170322 14:49:15,USER 270,        511.42,        565.96
4502502565-10,Change - Net Price,20170322 10:09:36,USER 472,        0.01,      116.68
4502502565-10,Change - Net Value,20170322 10:09:36,USER 472,          0.05,        583.40
4502502751-10,Change - Net Price,20170327 12:04:19,USER 496,       25.00,       22.01
4502502751-10,Change - Net Value,20170327 12:04:19,USER 496,         25.00,         22.01
4502502791-10,Change - Net Price,20170401 10:16:59,USER 464,     1495.00,     2140.00
4502502791-10,Change - Net Value,20170401 10:16:59,USER 464,       1495.00,       2140.00
4502503333-20,Change - Net Price,20170323 08:20:37,USER 12,       55.00,       57.00
4502503333-20,Change - Net Value,20170323 08:20:37,USER 12,         55.00,         57.00
4502505616-10,Change - Net Price,20170327 07:53:30,USER 41,     1044.20,     1156.21
4502505616-10,Change - Net Value,20170327 07:53:30,USER 41,       1044.20,       1156.21
4502505888-80,Change - Net Price,20170328 10:52:22,USER 12,        8.65,        5.04
4502505888-80,Change - Net Value,20170328 10:52:22,USER 12,        432.50,        252.00
4502506091-20,Change EKPO - Item is statistical,20170330 09:03:23,USER 23,"",X
4502506091-20,PO item deleted - Del Ind=L or X,20170330 09:03:23,USER 23,"",L
4502506612-230,Change - Net Price,20170329 06:23:22,USER 141,        0.50,        5.27
4502506612-230,Change - Net Value,20170329 06:23:22,USER 141,        125.00,       1317.50
4502506612-230,Change - Net Value,20170404 12:58:20,USER 141,       1317.50,       2635.00
4502507430-50,Change - Net Price,20170329 14:56:56,USER 12,        0.01,      183.30
4502507430-50,Change - Net Value,20170329 14:56:56,USER 12,          0.01,        183.30
4502508120-20,Change - Net Price,20170331 10:59:43,USER 398,       64.69,       66.75
4502508120-20,Change - Net Value,20170331 10:59:43,USER 398,        129.38,        133.50
4502508728-50,Change - Net Price,20170331 11:52:32,USER 177,        2.00,     3486.90
4502508728-50,Change - Net Value,20170331 11:52:32,USER 177,          2.00,       3486.90
4502508902-20,Change - Net Price,20170331 14:17:09,USER 41,       14.85,       12.57
4502508902-20,Change - Net Value,20170331 14:17:09,USER 41,        297.00,        251.40
4502509233-160,Change - Net Price,20170404 09:35:59,USER 23,       78.57,      115.02
4502509233-160,Change - Net Value,20170404 09:35:59,USER 23,         78.57,        115.02
4502509419-130,Change - Net Price,20170404 08:28:27,USER 12,        0.01,       16.81
4502509419-130,Change - Net Value,20170404 08:28:27,USER 12,          0.02,         33.62
4502509419-30,Change - Net Price,20170404 08:28:27,USER 12,        0.01,      118.14
4502509419-30,Change - Net Value,20170404 08:28:27,USER 12,          0.02,        236.28
4502509445-20,Change - Net Price,20170403 15:36:21,USER 433,      750.00,      788.26
4502509445-20,Change - Net Value,20170403 15:36:21,USER 433,        750.00,        788.26
4502510463-160,Change EKPO - Item is statistical,20170405 06:14:11,USER 141,"",X
4502510463-160,PO item deleted - Del Ind=L or X,20170405 06:14:11,USER 141,"",L
4502510479-350,Change - Net Price,20170405 09:20:09,USER 141,       11.95,       12.87
4502510479-350,Change - Net Value,20170405 09:20:09,USER 141,         23.90,         25.74
4502511635-30,Change - Net Price,20170407 12:45:16,USER 53,     1299.00,     1550.00
4502511635-30,Change - Net Value,20170407 12:45:16,USER 53,       1299.00,       1550.00
4502512397-10,Change - Net Price,20170410 09:13:15,USER 472,      151.63,       46.26
4502512397-10,Change - Net Value,20170410 09:13:15,USER 472,        758.15,        231.30
4502512410-170,Change - Net Price,20170412 08:58:25,USER 410,        4.56,       48.41
4502512410-170,Change - Net Value,20170412 08:58:25,USER 410,         45.60,         48.41
4502512533-30,Change - Net Price,20170410 12:57:06,USER 14,       13.13,       19.57
4502512533-30,Change - Net Value,20170410 12:57:06,USER 14,        157.56,        234.84
4502513338-60,Change - Net Price,20170411 15:53:48,USER 433,       21.57,       38.39
4502513338-60,Change - Net Price,20170710 11:59:39,USER 433,       38.39,     1228.48
4502513338-60,Change - Net Value,20170411 15:53:48,USER 433,         43.14,         76.78
4502513338-60,Change - Net Value,20170710 11:59:39,USER 433,         76.78,       2456.96
4502514830-90,Change - Net Value,20170418 11:18:44,USER 56,        309.90,        464.85
4502515348-40,Change EKPO - Item is statistical,20170418 05:58:22,USER 141,"",X
4502515348-40,PO item deleted - Del Ind=L or X,20170418 05:58:22,USER 141,"",L
4502515488-60,Change - Net Price,20170426 13:17:53,USER 12,       19.63,       29.24
4502515488-60,Change - Net Value,20170426 13:17:53,USER 12,        196.30,        292.40
4502516357-50,Change - Net Price,20170420 10:02:15,USER 398,       21.74,       22.14
4502516357-50,Change - Net Value,20170420 10:02:15,USER 398,        217.40,        221.40
4502516475-130,Change - Net Price,20170419 11:30:38,USER 14,       32.00,       14.41
4502516475-130,Change - Net Value,20170419 11:30:38,USER 14,        320.00,         14.41
4502516475-130,Change - Net Value,20170419 11:32:01,USER 14,         14.41,        144.10
4502516525-10,PO item Blocked - Del Ind = S,20170915 13:18:34,USER 500,"",S
4502516638-20,Change - Net Price,20170427 14:46:56,USER 433,      309.22,      352.26
4502516638-20,Change - Net Value,20170427 14:46:56,USER 433,        618.44,        704.52
4502516638-30,Change - Net Price,20170427 14:46:56,USER 433,        4.53,        4.70
4502516638-30,Change - Net Value,20170427 14:46:56,USER 433,         45.30,         47.00
4502517115-70,Change - Net Price,20170503 10:43:40,USER 433,       19.44,       22.62
4502517115-70,Change - Net Value,20170503 10:43:40,USER 433,       1944.00,       2262.00
4502517433-80,Change - Net Value,20170421 08:39:28,USER 23,         51.40,        257.00
4502517753-40,Change EKPO - Item is statistical,20170504 12:24:17,USER 446,"",X
4502517753-40,PO item deleted - Del Ind=L or X,20170504 12:24:17,USER 446,"",L
4502517800-180,Change - Net Price,20170421 14:48:28,USER 12,       20.26,       30.19
4502517800-180,Change - Net Value,20170421 14:48:28,USER 12,        101.30,        150.95
4502517800-20,Change - Net Price,20170421 14:48:28,USER 12,       68.33,       61.22
4502517800-20,Change - Net Value,20170421 14:48:28,USER 12,       1762.91,       1579.48
4502517800-240,Change - Net Price,20170421 14:48:28,USER 12,       25.39,       29.13
4502517800-240,Change - Net Value,20170421 14:48:28,USER 12,         76.17,         87.39
4502517800-250,Change - Net Price,20170421 14:48:28,USER 12,       12.83,       36.84
4502517800-250,Change - Net Value,20170421 14:48:28,USER 12,       2566.00,       7368.00
4502517800-280,Change - Net Price,20170421 14:48:28,USER 12,        7.70,        9.47
4502517800-280,Change - Net Value,20170421 14:48:28,USER 12,        385.00,        473.50
4502517963-60,Change - Net Price,20170516 08:26:32,USER 12,        0.10,      231.00
4502517963-60,Change - Net Value,20170516 08:26:32,USER 12,          0.10,        231.00
4502518346-40,Change - Net Price,20170424 09:38:27,USER 23,       59.39,       69.61
4502518346-40,Change - Net Value,20170424 09:38:27,USER 23,         59.39,         69.61
4502518455-20,Change - Net Price,20170425 15:27:40,USER 23,       71.40,       76.50
4502518455-20,Change - Net Value,20170425 15:27:40,USER 23,         71.40,         76.50
4502519152-40,Change - Net Price,20170426 11:25:10,USER 141,        6.16,       10.30
4502519152-40,Change - Net Value,20170426 11:25:10,USER 141,       3080.00,       5150.00
4502520130-100,Change - Net Price,20170427 09:41:03,USER 12,        0.10,      105.62
4502520130-100,Change - Net Value,20170427 09:41:03,USER 12,          0.20,        211.24
4502520130-70,Change - Net Price,20170427 09:41:03,USER 12,      130.00,      105.62
4502520130-70,Change - Net Price,20170602 15:42:25,USER 12,      105.62,      180.00
4502520130-70,Change - Net Value,20170427 09:41:03,USER 12,        260.00,        211.24
4502520130-70,Change - Net Value,20170602 15:42:25,USER 12,        211.24,        360.00
4502520159-70,Change - Net Price,20170427 09:43:11,USER 12,        0.10,       35.00
4502520159-70,Change - Net Value,20170427 09:43:11,USER 12,          0.40,        140.00
4502520177-40,Change - Net Price,20170427 09:42:52,USER 433,       24.92,       27.92
4502520177-40,Change - Net Value,20170427 09:42:52,USER 433,        249.20,        279.20
4502520337-60,Change - Net Price,20170427 10:25:44,USER 182,       66.05,       98.42
4502520337-60,Change - Net Value,20170427 10:25:44,USER 182,        264.20,        393.68
4502521680-40,Change - Net Price,20170428 15:10:06,USER 14,       42.07,       62.69
4502521680-40,Change - Net Value,20170428 15:10:06,USER 14,        168.28,        250.76
4502522215-80,Change - Net Price,20170502 09:40:07,USER 141,       43.32,       63.68
4502522215-80,Change - Net Value,20170502 09:40:07,USER 141,        433.20,        636.80
4502522575-80,Change - Net Price,20170607 09:00:04,USER 420,        1.00,        1.70
4502522575-80,Change - Net Value,20170607 09:00:04,USER 420,          5.00,          8.50
